application_id,annual_income,cibil_score,foir_ratio,employment_years,loan_amount,loan_to_value,social_category,religion,gender,age,pin_code,approval_probability,approved
APP-01888,1104969.0,721.0,0.595,6.6,1322060.0,0.538,OBC,Hindu,Male,29.0,110002,0.7054,0
APP-03267,400000.0,727.0,0.225,22.7,614800.0,0.621,General,Hindu,Female,47.0,400001,0.8269,0
APP-00281,1271340.0,749.0,0.379,12.3,1646963.0,0.623,General,Muslim,Female,42.0,110004,0.6621,0
APP-01720,512123.0,781.0,0.321,11.1,870520.0,0.473,General,Hindu,Female,34.0,110001,0.7242,1
APP-02948,1235201.0,651.0,0.203,6.8,860400.0,0.456,OBC,Hindu,Male,30.0,411045,0.892,1
APP-00900,464023.0,797.0,0.369,5.3,458907.0,0.794,ST,Hindu,Female,32.0,411001,0.7058,1
APP-04841,1098267.0,677.0,0.581,11.8,1376362.0,0.447,General,Hindu,Male,21.0,110005,0.6602,0
APP-00761,1867933.0,767.0,0.615,2.4,671055.0,0.506,OBC,Hindu,Male,40.0,700001,0.9635,1
APP-01907,1016317.0,701.0,0.266,16.6,441263.0,0.549,OBC,Hindu,Male,38.0,380015,0.9404,1
APP-04043,984445.0,870.0,0.625,10.9,752097.0,0.656,SC,Hindu,Female,44.0,400050,0.7793,0
APP-03824,900001.0,684.0,0.331,9.6,1796067.0,0.765,SC,Hindu,Female,35.0,400050,0.6326,1
APP-04139,603762.0,705.0,0.235,9.7,912928.0,0.883,OBC,Hindu,Female,35.0,400001,0.7265,1
APP-03819,2181855.0,744.0,0.554,8.5,3845438.0,0.503,General,Christian,Male,42.0,380015,0.9715,1
APP-04301,801168.0,615.0,0.325,18.4,943390.0,0.405,SC,Hindu,Female,49.0,400001,0.5728,0
APP-02594,1428320.0,744.0,0.551,12.7,2304521.0,0.661,OBC,Hindu,Male,28.0,400050,0.942,1
APP-04165,893344.0,791.0,0.257,5.1,1688681.0,0.87,SC,Hindu,Female,21.0,500001,0.7597,1
APP-03032,1330999.0,583.0,0.36,15.6,873464.0,0.859,OBC,Hindu,Female,42.0,411045,0.4885,1
APP-03580,512337.0,673.0,0.435,5.9,200000.0,0.851,OBC,Hindu,Female,23.0,380001,0.397,1
APP-02833,1624579.0,637.0,0.365,7.0,1970232.0,0.425,OBC,Hindu,Male,22.0,400050,0.8595,1
APP-03473,1729377.0,633.0,0.461,11.5,2969093.0,0.897,ST,Hindu,Male,36.0,600001,0.5964,1
APP-00138,1520537.0,695.0,0.58,3.6,1449969.0,0.729,General,Hindu,Male,33.0,110001,0.6583,1
APP-02181,2888022.0,703.0,0.282,2.9,3852660.0,0.582,General,Hindu,Male,34.0,380001,0.9759,1
APP-02129,1235091.0,754.0,0.247,10.3,1472319.0,0.888,SC,Hindu,Male,25.0,110005,0.6703,0
APP-03178,1092600.0,579.0,0.43,2.2,1584225.0,0.65,OBC,Hindu,Female,43.0,110001,0.2612,1
APP-04359,799369.0,679.0,0.39,23.8,588301.0,0.72,OBC,Sikh,Male,33.0,500001,0.829,0
APP-04262,1749874.0,756.0,0.298,7.8,2904891.0,0.781,OBC,Hindu,Male,39.0,380015,0.9761,1
APP-04345,755660.0,873.0,0.629,5.1,1031851.0,0.563,OBC,Hindu,Male,22.0,400050,0.9786,1
APP-01332,584275.0,802.0,0.556,11.8,451186.0,0.523,General,Hindu,Male,29.0,500001,0.9374,1
APP-02018,718816.0,632.0,0.225,19.9,1291280.0,0.673,OBC,Hindu,Female,36.0,600042,0.6825,1
APP-02483,1114850.0,789.0,0.242,7.5,2083663.0,0.831,SC,Hindu,Male,43.0,411001,0.8298,1
APP-01359,814509.0,804.0,0.459,17.1,579089.0,0.606,OBC,Muslim,Female,29.0,380001,0.8151,1
APP-01330,1449204.0,601.0,0.207,1.1,1512434.0,0.63,OBC,Hindu,Female,28.0,302001,0.6574,1
APP-02151,968745.0,711.0,0.56,6.0,1009888.0,0.428,General,Hindu,Male,30.0,411045,0.8485,1
APP-02123,667268.0,753.0,0.58,3.6,782266.0,0.797,OBC,Hindu,Male,32.0,380015,0.7521,1
APP-03982,880012.0,737.0,0.42,11.5,790458.0,0.519,ST,Hindu,Male,37.0,700091,0.789,1
APP-01253,671356.0,703.0,0.555,7.7,594019.0,0.765,OBC,Muslim,Female,54.0,302001,0.5217,0
APP-03279,681705.0,725.0,0.223,1.4,1326231.0,0.508,SC,Hindu,Male,35.0,411001,0.7654,1
APP-03375,995869.0,653.0,0.374,3.1,1822737.0,0.785,OBC,Hindu,Female,53.0,500081,0.5871,0
APP-02815,1003610.0,798.0,0.541,7.5,1027245.0,0.499,OBC,Hindu,Male,25.0,400001,0.9666,1
APP-01849,825080.0,680.0,0.615,1.1,566838.0,0.782,SC,Hindu,Male,21.0,110005,0.3319,1
APP-03038,953189.0,796.0,0.448,4.6,1171266.0,0.672,OBC,Muslim,Male,33.0,110001,0.7068,1
APP-00389,1148133.0,710.0,0.429,15.3,2103742.0,0.86,OBC,Hindu,Female,21.0,302001,0.8165,0
APP-00236,721031.0,656.0,0.475,4.5,1211770.0,0.615,General,Muslim,Female,44.0,500001,0.4492,0
APP-01078,3000000.0,631.0,0.344,8.8,3463334.0,0.854,General,Hindu,Female,34.0,110003,0.6708,0
APP-01985,675037.0,819.0,0.35,14.4,964772.0,0.677,ST,Muslim,Female,22.0,110001,0.5696,0
APP-04364,742163.0,660.0,0.578,7.0,375717.0,0.619,SC,Hindu,Female,33.0,380015,0.4006,0
APP-03963,1294980.0,794.0,0.535,11.4,1852409.0,0.526,OBC,Hindu,Male,45.0,110002,0.8021,1
APP-00771,2373813.0,739.0,0.441,9.5,4154444.0,0.616,SC,Hindu,Female,50.0,411001,0.7726,0
APP-02166,1865643.0,677.0,0.647,8.2,2338375.0,0.719,SC,Hindu,Male,45.0,110003,0.5556,0
APP-00674,517671.0,755.0,0.223,7.2,741703.0,0.737,OBC,Hindu,Female,46.0,700001,0.8338,0
APP-00250,556670.0,687.0,0.478,6.9,509030.0,0.713,OBC,Hindu,Female,46.0,500001,0.5199,1
APP-01575,483454.0,661.0,0.205,2.2,961927.0,0.437,SC,Hindu,Female,31.0,700001,0.5337,0
APP-03420,1848172.0,768.0,0.513,9.4,2690568.0,0.889,ST,Muslim,Female,56.0,110004,0.5604,1
APP-02082,1213525.0,658.0,0.4,3.9,1080964.0,0.655,General,Hindu,Female,33.0,400001,0.6993,1
APP-01824,1380270.0,756.0,0.611,13.6,1953047.0,0.847,OBC,Muslim,Female,30.0,110003,0.6326,1
APP-00717,457610.0,729.0,0.52,9.5,233858.0,0.826,General,Hindu,Female,41.0,560001,0.5744,1
APP-04961,717721.0,753.0,0.47,7.7,478404.0,0.514,SC,Hindu,Male,35.0,380015,0.7685,0
APP-02049,1052458.0,690.0,0.431,6.9,1195147.0,0.443,General,Hindu,Male,42.0,110003,0.7118,1
APP-04179,400000.0,663.0,0.617,25.9,773033.0,0.849,SC,Hindu,Female,33.0,560103,0.2751,0
APP-02725,746254.0,717.0,0.328,2.7,392671.0,0.496,SC,Hindu,Male,46.0,411045,0.7422,0
APP-04513,1889136.0,573.0,0.35,9.1,1188940.0,0.456,General,Muslim,Male,36.0,500081,0.6473,0
APP-01461,1618468.0,756.0,0.296,6.0,3112067.0,0.622,OBC,Hindu,Male,38.0,110003,0.8023,1
APP-01669,1151399.0,638.0,0.577,1.7,1858358.0,0.435,SC,Christian,Male,32.0,110003,0.4181,1
APP-02757,1376274.0,791.0,0.375,4.5,1383675.0,0.732,General,Hindu,Male,46.0,700091,0.9759,1
APP-02001,797738.0,831.0,0.312,1.9,1021080.0,0.481,General,Hindu,Female,36.0,380015,0.9158,1
APP-00405,1297687.0,825.0,0.232,4.3,2328870.0,0.666,OBC,Hindu,Female,21.0,110004,0.7564,0
APP-00385,449042.0,732.0,0.318,12.5,201291.0,0.513,OBC,Hindu,Male,38.0,400050,0.8625,1
APP-04484,1121530.0,841.0,0.524,5.3,346406.0,0.85,OBC,Hindu,Male,45.0,400001,0.9748,1
APP-02153,654835.0,696.0,0.269,11.1,200000.0,0.694,SC,Hindu,Male,31.0,110002,0.5716,0
APP-01634,991517.0,715.0,0.282,19.0,1132065.0,0.6,SC,Christian,Male,35.0,400001,0.807,1
APP-04578,400000.0,699.0,0.519,12.5,200000.0,0.638,General,Hindu,Female,46.0,110005,0.4173,1
APP-03926,1559209.0,724.0,0.323,5.5,1111196.0,0.592,OBC,Hindu,Male,21.0,110001,0.7853,1
APP-04159,1692508.0,634.0,0.458,10.3,3015225.0,0.744,General,Hindu,Female,53.0,500081,0.6939,1
APP-00224,581471.0,621.0,0.238,7.7,850416.0,0.789,ST,Hindu,Male,45.0,302001,0.3734,1
APP-02194,1018573.0,673.0,0.464,2.9,1431680.0,0.591,General,Muslim,Female,40.0,110005,0.5006,0
APP-03137,1883040.0,751.0,0.317,7.7,3296118.0,0.624,General,Hindu,Female,37.0,700091,0.9124,1
APP-01825,644152.0,760.0,0.463,12.1,863747.0,0.495,OBC,Hindu,Male,32.0,110003,0.7544,1
APP-04591,1528456.0,779.0,0.25,10.5,3031032.0,0.502,OBC,Hindu,Non-binary,41.0,110001,0.8126,1
APP-00798,1698273.0,723.0,0.522,12.4,1529907.0,0.593,General,Muslim,Female,32.0,500081,0.7919,0
APP-02872,712656.0,803.0,0.201,8.8,1335180.0,0.879,OBC,Hindu,Female,36.0,500001,0.8999,1
APP-00010,652776.0,772.0,0.42,4.7,1225171.0,0.657,SC,Hindu,Female,31.0,700001,0.714,1
APP-01945,827093.0,708.0,0.572,4.0,928920.0,0.697,SC,Hindu,Female,42.0,700091,0.5502,1
APP-01839,2094133.0,720.0,0.547,5.7,2299531.0,0.789,General,Hindu,Female,34.0,560001,0.8543,0
APP-00256,1475016.0,692.0,0.324,5.6,1093323.0,0.583,SC,Muslim,Male,28.0,400050,0.7051,0
APP-04767,609816.0,587.0,0.306,3.1,335094.0,0.582,OBC,Hindu,Female,21.0,302001,0.2834,0
APP-01582,926341.0,579.0,0.211,13.1,1251923.0,0.673,OBC,Hindu,Male,28.0,560001,0.5488,0
APP-02957,1304228.0,669.0,0.532,27.6,706146.0,0.832,SC,Hindu,Male,32.0,600042,0.7102,0
APP-00925,920279.0,839.0,0.399,10.2,947688.0,0.525,General,Hindu,Female,50.0,700001,0.9198,1
APP-04421,1782774.0,646.0,0.568,4.8,1242394.0,0.474,General,Hindu,Male,23.0,110003,0.643,0
APP-02509,1572442.0,694.0,0.514,13.1,2854571.0,0.598,OBC,Muslim,Male,41.0,411045,0.8152,1
APP-03776,626153.0,674.0,0.56,16.7,306836.0,0.503,SC,Hindu,Female,31.0,411001,0.5252,1
APP-04137,1996581.0,611.0,0.305,16.9,3694076.0,0.599,SC,Hindu,Male,43.0,411045,0.7412,1
APP-02780,603243.0,565.0,0.58,4.0,858618.0,0.635,ST,Hindu,Male,29.0,700001,0.0863,0
APP-00540,674838.0,636.0,0.643,10.1,1014137.0,0.598,SC,Hindu,Female,31.0,500001,0.2798,1
APP-02746,1786121.0,831.0,0.357,8.8,637527.0,0.528,OBC,Muslim,Male,28.0,500001,0.896,1
APP-04490,852041.0,586.0,0.524,20.4,773305.0,0.815,General,Hindu,Female,35.0,110004,0.2419,0
APP-04563,1172618.0,710.0,0.324,15.3,862289.0,0.676,SC,Hindu,Male,29.0,700001,0.795,1
APP-01146,1412064.0,601.0,0.298,5.9,1125674.0,0.656,OBC,Hindu,Male,39.0,400050,0.6672,1
APP-00668,1272564.0,647.0,0.543,13.5,804949.0,0.476,General,Hindu,Male,27.0,411001,0.7733,1
APP-03020,400000.0,729.0,0.375,9.8,221281.0,0.825,OBC,Hindu,Male,39.0,110004,0.5579,0
APP-00358,1144733.0,777.0,0.296,14.5,1976595.0,0.701,General,Hindu,Male,48.0,110002,0.8034,0
APP-02832,1632866.0,640.0,0.23,12.5,1255861.0,0.648,SC,Hindu,Male,31.0,302001,0.7593,0
APP-02784,1704018.0,746.0,0.425,3.8,957477.0,0.606,OBC,Hindu,Non-binary,51.0,302001,0.9621,1
APP-01354,1192812.0,576.0,0.356,10.9,1998735.0,0.859,General,Hindu,Male,61.0,411001,0.3602,0
APP-00471,1189882.0,695.0,0.3,13.0,1191253.0,0.777,OBC,Muslim,Male,35.0,400001,0.812,1
APP-02704,1809537.0,570.0,0.463,11.7,2731165.0,0.471,OBC,Hindu,Male,41.0,110004,0.5174,1
APP-03331,1009541.0,613.0,0.318,6.2,1609153.0,0.46,General,Hindu,Male,25.0,380015,0.6711,1
APP-03638,1950703.0,445.0,0.219,3.2,2052363.0,0.489,OBC,Muslim,Male,47.0,560001,0.2029,0
APP-01397,1351650.0,577.0,0.39,11.7,1013178.0,0.522,OBC,Hindu,Female,35.0,110005,0.4508,0
APP-03585,1167076.0,619.0,0.272,17.9,1347703.0,0.606,OBC,Hindu,Male,21.0,110002,0.6569,1
APP-04478,772354.0,755.0,0.288,5.7,1135512.0,0.888,ST,Muslim,Female,32.0,110005,0.5262,0
APP-03377,1366983.0,546.0,0.349,10.9,1475591.0,0.784,General,Hindu,Female,21.0,560103,0.3392,0
APP-01257,1472921.0,697.0,0.577,11.9,2518703.0,0.571,ST,Hindu,Female,30.0,600001,0.6978,1
APP-03513,731387.0,744.0,0.228,8.1,312270.0,0.41,ST,Hindu,Female,32.0,380001,0.7559,1
APP-01251,1621983.0,711.0,0.326,6.7,2326978.0,0.43,ST,Hindu,Female,47.0,380015,0.7615,0
APP-04798,1526667.0,757.0,0.266,9.3,2882931.0,0.67,SC,Hindu,Female,33.0,110003,0.6352,0
APP-04299,2313554.0,583.0,0.598,6.7,1051273.0,0.879,SC,Hindu,Male,39.0,110001,0.3098,0
APP-03285,690556.0,713.0,0.54,6.8,298835.0,0.712,OBC,Hindu,Male,46.0,600042,0.6978,1
APP-02934,1695865.0,583.0,0.487,5.9,1009904.0,0.81,OBC,Hindu,Female,33.0,380001,0.4091,0
APP-04176,774577.0,725.0,0.608,5.8,829615.0,0.408,ST,Hindu,Female,31.0,110002,0.5317,1
APP-01853,860993.0,779.0,0.472,2.4,1047143.0,0.465,ST,Hindu,Female,33.0,700091,0.7478,1
APP-04923,1098089.0,791.0,0.229,4.7,1283461.0,0.781,General,Hindu,Male,47.0,411045,0.977,1
APP-02106,774118.0,703.0,0.265,13.2,1285560.0,0.507,SC,Christian,Male,50.0,400001,0.7746,1
APP-00134,894839.0,770.0,0.287,8.3,365442.0,0.594,General,Hindu,Male,44.0,302001,0.9662,1
APP-00929,890355.0,764.0,0.504,3.6,399392.0,0.747,OBC,Hindu,Female,40.0,110004,0.6777,0
APP-00824,400000.0,794.0,0.382,2.7,200000.0,0.461,ST,Hindu,Male,31.0,110001,0.6333,0
APP-04535,996144.0,676.0,0.627,4.7,1678852.0,0.62,General,Hindu,Male,51.0,400050,0.6251,1
APP-01532,1167303.0,658.0,0.223,19.0,2283690.0,0.574,OBC,Hindu,Male,44.0,600001,0.9142,1
APP-01215,400000.0,676.0,0.431,6.0,236268.0,0.464,SC,Hindu,Female,45.0,380015,0.4155,0
APP-00505,400000.0,771.0,0.595,7.5,621401.0,0.461,OBC,Hindu,Female,26.0,560103,0.7438,1
APP-04286,2330674.0,595.0,0.411,8.2,1507737.0,0.838,SC,Hindu,Female,21.0,600001,0.5352,1
APP-01997,1164066.0,752.0,0.494,9.1,949889.0,0.454,SC,Hindu,Male,37.0,380001,0.8111,1
APP-03073,455869.0,726.0,0.485,8.6,352789.0,0.785,General,Hindu,Female,47.0,400050,0.5938,1
APP-01959,866595.0,696.0,0.569,19.0,1438327.0,0.712,SC,Hindu,Male,33.0,600042,0.6623,0
APP-01385,416425.0,671.0,0.499,15.2,410728.0,0.569,SC,Hindu,Female,51.0,500081,0.4017,1
APP-00895,855668.0,614.0,0.59,15.3,441704.0,0.873,General,Muslim,Male,34.0,110002,0.2341,0
APP-00456,1083390.0,659.0,0.304,10.3,1809927.0,0.746,OBC,Muslim,Male,23.0,500081,0.7156,0
APP-04627,763460.0,793.0,0.22,18.4,376592.0,0.607,OBC,Hindu,Female,41.0,600042,0.9153,1
APP-03710,870118.0,754.0,0.429,18.0,859815.0,0.855,SC,Hindu,Female,33.0,600042,0.7295,0
APP-04609,565473.0,714.0,0.327,7.3,332337.0,0.693,OBC,Hindu,Male,45.0,110003,0.6432,1
APP-04269,1784226.0,807.0,0.496,17.9,3231899.0,0.616,OBC,Hindu,Male,30.0,500081,0.99,1
APP-03523,855444.0,653.0,0.489,5.9,351111.0,0.471,General,Hindu,Female,46.0,110003,0.4957,0
APP-04135,590733.0,780.0,0.635,10.4,642529.0,0.543,General,Hindu,Female,33.0,600001,0.8167,1
APP-03603,499193.0,636.0,0.222,8.4,761624.0,0.403,General,Hindu,Female,39.0,500081,0.5954,1
APP-00714,993976.0,818.0,0.211,31.1,1435054.0,0.752,OBC,Hindu,Male,29.0,400050,0.99,1
APP-04187,1221113.0,644.0,0.449,13.5,2165265.0,0.544,OBC,Hindu,Male,41.0,560103,0.7839,0
APP-02215,648426.0,658.0,0.492,1.1,340990.0,0.727,General,Christian,Male,23.0,500081,0.4092,0
APP-02924,724533.0,671.0,0.626,1.5,577771.0,0.481,General,Hindu,Female,50.0,110003,0.3941,1
APP-01811,400000.0,766.0,0.279,9.8,662906.0,0.509,OBC,Hindu,Female,40.0,400001,0.846,0
APP-03487,1442610.0,651.0,0.28,3.5,1119720.0,0.702,ST,Hindu,Male,44.0,110003,0.5722,1
APP-03142,3000000.0,779.0,0.371,9.0,1948072.0,0.716,SC,Hindu,Male,39.0,302001,0.8435,1
APP-01828,2180181.0,653.0,0.402,15.5,1016848.0,0.515,OBC,Hindu,Male,21.0,110003,0.7636,0
APP-01156,1056865.0,708.0,0.635,4.7,1118471.0,0.756,OBC,Hindu,Female,49.0,110003,0.5447,0
APP-01325,1121184.0,784.0,0.304,12.7,1170492.0,0.546,OBC,Muslim,Male,21.0,500001,0.8861,1
APP-04313,1021963.0,584.0,0.548,8.1,1414119.0,0.774,OBC,Hindu,Female,32.0,110003,0.2013,0
APP-00511,458186.0,691.0,0.282,6.9,278194.0,0.839,OBC,Hindu,Female,38.0,110005,0.46,0
APP-01681,472208.0,858.0,0.43,9.3,739457.0,0.649,SC,Hindu,Male,33.0,600001,0.8249,1
APP-00500,473535.0,636.0,0.301,3.6,879161.0,0.662,OBC,Muslim,Female,33.0,700091,0.3331,0
APP-04528,1098950.0,697.0,0.301,8.9,1396659.0,0.788,OBC,Hindu,Male,25.0,380015,0.8757,1
APP-01857,919132.0,736.0,0.427,8.5,652514.0,0.66,General,Muslim,Female,36.0,400001,0.7543,1
APP-01389,1183174.0,639.0,0.35,6.4,421610.0,0.698,General,Hindu,Female,49.0,380001,0.6621,1
APP-03720,1150765.0,608.0,0.246,4.5,572651.0,0.863,SC,Hindu,Male,35.0,110002,0.3927,0
APP-02387,447355.0,677.0,0.272,19.9,336272.0,0.567,OBC,Hindu,Female,39.0,560001,0.7094,1
APP-03237,1730939.0,628.0,0.632,5.6,2786912.0,0.727,OBC,Hindu,Female,34.0,302001,0.5314,0
APP-01541,877700.0,790.0,0.576,22.0,1116781.0,0.628,SC,Hindu,Male,41.0,700001,0.8183,0
APP-01218,400000.0,752.0,0.234,6.5,201108.0,0.829,OBC,Muslim,Female,27.0,400001,0.683,1
APP-02682,895119.0,778.0,0.378,11.6,1740197.0,0.872,SC,Hindu,Female,21.0,411045,0.7469,1
APP-02994,3000000.0,759.0,0.243,10.9,3027683.0,0.579,General,Muslim,Male,32.0,110003,0.7341,0
APP-01192,1654924.0,571.0,0.313,21.1,3004606.0,0.878,OBC,Hindu,Female,32.0,110002,0.4825,1
APP-01543,1125782.0,790.0,0.57,4.6,634204.0,0.706,OBC,Other,Female,41.0,411045,0.8771,1
APP-03302,2803587.0,694.0,0.395,35.0,1446027.0,0.697,OBC,Hindu,Male,39.0,110003,0.808,1
APP-03325,1576253.0,605.0,0.387,21.6,1730746.0,0.617,OBC,Hindu,Male,26.0,110001,0.6508,1
APP-02540,1371108.0,597.0,0.587,10.1,1416819.0,0.491,OBC,Hindu,Male,33.0,700091,0.5295,1
APP-00954,559219.0,708.0,0.222,18.9,454127.0,0.815,SC,Muslim,Male,36.0,411045,0.6512,1
APP-04331,2505398.0,716.0,0.634,23.4,3549945.0,0.689,OBC,Other,Female,43.0,110005,0.7336,1
APP-00733,1315701.0,739.0,0.451,2.0,780531.0,0.808,OBC,Hindu,Male,28.0,500081,0.9003,1
APP-01157,1000670.0,631.0,0.224,7.6,589984.0,0.434,OBC,Hindu,Female,35.0,600001,0.7509,1
APP-03295,747144.0,795.0,0.435,1.8,367310.0,0.438,General,Muslim,Female,28.0,500081,0.8005,1
APP-02983,906820.0,864.0,0.425,18.7,1219541.0,0.539,OBC,Hindu,Male,32.0,600001,0.99,1
APP-02157,1180887.0,652.0,0.593,15.4,983231.0,0.448,SC,Hindu,Male,35.0,500001,0.6491,0
APP-01063,795937.0,609.0,0.303,6.1,951706.0,0.669,General,Hindu,Female,31.0,110005,0.3719,0
APP-02617,996224.0,709.0,0.523,10.1,1872724.0,0.634,OBC,Hindu,Male,24.0,560001,0.8375,1
APP-01168,2461746.0,659.0,0.407,15.0,1711701.0,0.499,OBC,Hindu,Male,39.0,110005,0.7768,1
APP-03223,435721.0,747.0,0.596,4.0,818296.0,0.784,ST,Muslim,Male,48.0,400050,0.4485,1
APP-03637,876521.0,700.0,0.304,10.6,1167565.0,0.55,SC,Hindu,Male,41.0,110001,0.6246,1
APP-02939,818217.0,754.0,0.355,9.1,780164.0,0.889,OBC,Hindu,Female,37.0,600042,0.8379,1
APP-04492,636519.0,632.0,0.614,7.5,1124892.0,0.501,OBC,Hindu,Male,31.0,500001,0.3545,0
APP-03141,909716.0,729.0,0.419,8.9,828078.0,0.69,OBC,Hindu,Male,26.0,380001,0.8864,1
APP-00144,1143228.0,704.0,0.618,4.3,1880772.0,0.805,ST,Hindu,Female,34.0,700091,0.5638,1
APP-03578,1097491.0,779.0,0.378,4.7,1597910.0,0.77,ST,Muslim,Male,38.0,380001,0.7311,1
APP-02783,1284722.0,667.0,0.501,10.4,1832603.0,0.683,OBC,Hindu,Female,47.0,500001,0.7222,0
APP-00718,1408992.0,680.0,0.468,14.4,1171362.0,0.77,SC,Hindu,Female,33.0,411045,0.6716,0
APP-01820,877732.0,824.0,0.227,6.2,1309892.0,0.738,OBC,Hindu,Male,47.0,560103,0.9847,1
APP-02503,1655883.0,719.0,0.511,24.1,2503620.0,0.621,OBC,Christian,Male,33.0,700091,0.9611,1
APP-04361,1192714.0,626.0,0.476,7.4,2085861.0,0.658,General,Hindu,Female,36.0,700001,0.554,0
APP-04172,1354628.0,696.0,0.549,4.1,1775734.0,0.697,General,Hindu,Male,21.0,560103,0.8063,1
APP-00396,1071566.0,777.0,0.458,4.8,450750.0,0.776,ST,Muslim,Male,36.0,302001,0.7184,0
APP-04827,797471.0,681.0,0.585,7.0,1227336.0,0.406,General,Hindu,Female,49.0,110005,0.5391,0
APP-04493,692372.0,723.0,0.301,3.6,1074160.0,0.846,OBC,Hindu,Female,41.0,302001,0.7489,1
APP-01366,1207406.0,799.0,0.467,11.1,1621183.0,0.743,SC,Hindu,Male,21.0,110002,0.6785,0
APP-04550,663957.0,608.0,0.445,12.0,210968.0,0.788,OBC,Hindu,Female,50.0,411045,0.2939,1
APP-00596,809124.0,704.0,0.279,2.4,1451246.0,0.652,SC,Muslim,Female,23.0,700001,0.5994,1
APP-03953,967445.0,635.0,0.365,7.3,886569.0,0.86,OBC,Hindu,Male,36.0,110005,0.4561,1
APP-02915,1195641.0,834.0,0.56,12.9,895354.0,0.624,OBC,Muslim,Female,28.0,110002,0.6764,1
APP-02327,400000.0,734.0,0.38,5.5,665103.0,0.678,OBC,Muslim,Male,36.0,560001,0.6442,0
APP-03767,1587800.0,816.0,0.618,4.6,684540.0,0.815,SC,Hindu,Male,40.0,302001,0.8239,1
APP-03441,2694278.0,732.0,0.538,14.5,1589374.0,0.631,General,Hindu,Male,49.0,700091,0.9756,1
APP-03852,690039.0,701.0,0.324,3.0,266082.0,0.771,SC,Hindu,Male,28.0,110001,0.5161,1
APP-04133,1191110.0,746.0,0.341,2.6,2126826.0,0.881,OBC,Hindu,Female,40.0,110004,0.7006,0
APP-04583,1077199.0,805.0,0.545,7.7,1187837.0,0.569,General,Muslim,Female,26.0,411001,0.8117,1
APP-02144,1217889.0,736.0,0.432,11.9,916350.0,0.833,OBC,Hindu,Male,33.0,110004,0.7543,1
APP-01572,895863.0,629.0,0.231,8.8,971595.0,0.877,SC,Hindu,Female,28.0,411001,0.4844,0
APP-04080,774925.0,758.0,0.648,14.3,293621.0,0.452,OBC,Hindu,Female,24.0,110002,0.6903,1
APP-01123,687353.0,668.0,0.357,13.9,1063220.0,0.662,SC,Other,Male,48.0,110003,0.5046,1
APP-02787,1005416.0,752.0,0.297,6.2,998548.0,0.586,General,Hindu,Male,32.0,110003,0.7845,1
APP-02968,711196.0,713.0,0.293,5.2,905071.0,0.524,OBC,Hindu,Male,43.0,411045,0.875,1
APP-02505,1838339.0,681.0,0.548,1.6,2368669.0,0.7,General,Hindu,Female,37.0,700001,0.7613,0
APP-03466,2806526.0,768.0,0.254,4.8,5234447.0,0.682,OBC,Muslim,Female,26.0,400050,0.8304,1
APP-00676,1190859.0,697.0,0.638,2.6,1493048.0,0.536,ST,Hindu,Male,21.0,411001,0.6526,1
APP-02809,1149315.0,685.0,0.554,5.3,2091495.0,0.441,OBC,Hindu,Male,36.0,110001,0.6668,0
APP-03349,1309509.0,652.0,0.274,25.0,2496733.0,0.825,General,Other,Female,27.0,110005,0.6759,0
APP-00729,565480.0,723.0,0.523,8.5,679900.0,0.792,OBC,Hindu,Male,40.0,560103,0.6679,0
APP-00413,712388.0,589.0,0.368,23.2,225328.0,0.884,OBC,Hindu,Male,47.0,110004,0.3109,0
APP-03147,1518628.0,804.0,0.252,30.0,1766903.0,0.449,General,Hindu,Male,26.0,700091,0.99,1
APP-01517,699466.0,707.0,0.476,19.3,1344276.0,0.514,OBC,Hindu,Female,22.0,600001,0.7989,1
APP-00826,1014661.0,682.0,0.509,11.1,637432.0,0.787,OBC,Muslim,Female,50.0,600042,0.6089,1
APP-03268,980724.0,625.0,0.425,2.8,1281730.0,0.825,OBC,Hindu,Male,30.0,302001,0.4389,0
APP-03975,715933.0,748.0,0.445,7.7,887924.0,0.625,SC,Hindu,Female,24.0,110004,0.5729,1
APP-00617,1428907.0,696.0,0.375,3.7,1580134.0,0.476,General,Hindu,Male,38.0,500001,0.9202,0
APP-00115,1036723.0,748.0,0.516,2.7,1517531.0,0.842,General,Hindu,Female,38.0,411001,0.7943,1
APP-00418,1942242.0,798.0,0.288,7.0,1211365.0,0.683,OBC,Hindu,Female,26.0,560103,0.9225,1
APP-03070,655301.0,785.0,0.353,5.2,1063024.0,0.707,SC,Hindu,Male,41.0,110004,0.6498,1
APP-01626,1761254.0,609.0,0.404,7.1,3008941.0,0.865,General,Hindu,Male,49.0,380015,0.6239,0
APP-04941,1203584.0,851.0,0.453,8.9,1943075.0,0.892,General,Hindu,Female,43.0,500081,0.9168,1
APP-04186,1211873.0,745.0,0.421,3.2,2169624.0,0.426,SC,Muslim,Male,31.0,302001,0.7294,1
APP-02897,1631371.0,679.0,0.358,10.6,1828234.0,0.664,ST,Other,Male,42.0,400001,0.7742,1
APP-04662,835852.0,683.0,0.475,4.0,685626.0,0.653,OBC,Hindu,Male,31.0,110002,0.5614,1
APP-02083,561672.0,757.0,0.625,4.5,1039731.0,0.801,OBC,Hindu,Female,27.0,700091,0.6435,0
APP-00754,2785362.0,713.0,0.569,10.5,1922740.0,0.428,ST,Hindu,Female,49.0,110003,0.6291,0
